Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
palar-kurta,,,,,,,,,L,,,,,HOD0232,0.0,shopify,0,deny,manual,1100.00,2200.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_c63eb92a-88b3-482d-8546-ec16ad9069c1.jpg?v=1641919077,4,,,,,,,,,,,,,,,,,,,kg,,,
palar-kurta,,,,,,,,,XL,,,,,HOD0233,0.0,shopify,0,deny,manual,1100.00,2200.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
palar-kurta,,,,,,,,,XXL,,,,,HOD0234,0.0,shopify,0,deny,manual,1100.00,2200.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ravi-kurta,Ravi Kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Pink/Blue</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*straight bust panel *bust panel separate *border patch along the length</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0223</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Blue, Color_Pink, Neck Type_Round Neck Slit, Price_1K to 2K, Style_A Line",true,Size,XS,,,,,HOD0223,0.0,shopify,0,deny,manual,1140.00,2280.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_1_e5f2faaa-00f4-443a-8468-b44260aca4ae.png?v=1641919717,1,Ravi Kurta,false,Buy Ravi Kurta | HODWK21-038 | House of Dhaaga Official,Shop online Ravi Kurta | HODWK21-038 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
ravi-kurta,,,,,,,,,S,,,,,HOD0224,0.0,shopify,1,deny,manual,1140.00,2280.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_401c04de-0ce0-4af6-a876-58b66472eac1.jpg?v=1641919755,2,,,,,,,,,,,,,,,,,,,kg,,,
ravi-kurta,,,,,,,,,M,,,,,HOD0225,0.0,shopify,2,deny,manual,1140.00,2280.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_7d423a0d-f57f-485c-86d8-49c22abbb52c.jpg?v=1641919755,3,,,,,,,,,,,,,,,,,,,kg,,,
ravi-kurta,,,,,,,,,L,,,,,HOD0226,0.0,shopify,1,deny,manual,1140.00,2280.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_129e8819-9d60-44c7-8fea-9c1414834a4b.jpg?v=1641919751,4,,,,,,,,,,,,,,,,,,,kg,,,
ravi-kurta,,,,,,,,,XL,,,,,HOD0227,0.0,shopify,2,deny,manual,1140.00,2280.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ravi-kurta,,,,,,,,,XXL,,,,,HOD0228,0.0,shopify,5,deny,manual,1140.00,2280.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
mandovi-dupatta,Mandovi dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Dark Blue</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Dark Blue, Price_1K to 2K, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0545,0.0,shopify,0,deny,manual,800.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_488f4ff6-1cc8-4668-9c84-b713ed3f355b.png?v=1625690260,1,Mandovi dupatta,false,Buy Mandovi dupatta | HODD21-011 | House of Dhaaga Official,Shop online Mandovi dupatta | HODD21-011 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
mandovi-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_6402cd61-5247-43a4-93ac-cd63d04381e8.png?v=1641706336,2,,,,,,,,,,,,,,,,,,,,,,
mandovi-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_25a14035-5fdd-4b8a-9ef6-7dafa4747e50.png?v=1641706336,3,,,,,,,,,,,,,,,,,,,,,,
mandovi-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_d3d57e69-4725-4158-9664-81080a0b0bf5.png?v=1641706336,4,,,,,,,,,,,,,,,,,,,,,,
pavana-dupatta,Pavana dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Pink</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Pink, Price_1K to 2K, Sale, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0544,0.0,shopify,0,deny,manual,800.00,1110.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof1_f924e39f-f50b-4381-8b4c-c841e4a8cc02.png?v=1625690113,1,Pavana dupatta,false,Buy Pavana dupatta | HODD21-010 | House of Dhaaga Official,Shop online Pavana dupatta | HODD21-010 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
hoogly-dupatta,Hoogly dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Antique Moss</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Antique Moss, Price_1K to 2K, Sale, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0543,0.0,shopify,0,deny,manual,800.00,1200.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof7_54b60511-589b-4ae2-acdf-2e4a8f5b446d.png?v=1625690135,1,Hoogly dupatta,false,Buy Hoogly dupatta | HODD21-009 | House of Dhaaga Official,Shop online Hoogly dupatta | HODD21-009 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
hoogly-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof8_1.png?v=1641706746,2,,,,,,,,,,,,,,,,,,,,,,
hoogly-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof9_1.png?v=1641706746,3,,,,,,,,,,,,,,,,,,,,,,
gomai-kurta,Gomai Kurta,"<div>
<p><strong><span data-mce-fragment=""1"">long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>White/Orange</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*straight bust panel *minimal gota work *bust panel separate</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0217</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Orange, Color_White, Neck Type_Round Neck Slit, Price_1K to 2K, Sale, Style_A Line",true,Size,XS,,,,,HOD0217,0.0,shopify,3,deny,manual,1160.00,2320.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_3_bcefbe1c-bbca-4a29-b849-b10fd6c55e9b.png?v=1641907399,1,Gomai Kurta,false,Buy Gomai Kurta | HODWK21-037 | House of Dhaaga Official,Shop online Gomai Kurta | HODWK21-037 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
gomai-kurta,,,,,,,,,S,,,,,HOD0218,0.0,shopify,5,deny,manual,1160.00,2320.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_37ebff54-9304-4d61-98b5-bb14f7438751.jpg?v=1641907399,2,,,,,,,,,,,,,,,,,,,kg,,,
gomai-kurta,,,,,,,,,M,,,,,HOD0219,0.0,shopify,8,deny,manual,1160.00,2320.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_62bc1202-34a6-46e0-ad3a-3bea8ea9d45f.jpg?v=1641907402,3,,,,,,,,,,,,,,,,,,,kg,,,
gomai-kurta,,,,,,,,,L,,,,,HOD0220,0.0,shopify,2,deny,manual,1160.00,2320.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_8251ca82-0e55-4a82-8cec-5485b4d83900.jpg?v=1641907402,4,,,,,,,,,,,,,,,,,,,kg,,,
gomai-kurta,,,,,,,,,XL,,,,,HOD0221,0.0,shopify,3,deny,manual,1160.00,2320.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_a384d79f-329a-4e7b-9ace-6430c814b04f.jpg?v=1641907402,5,,,,,,,,,,,,,,,,,,,kg,,,
gomai-kurta,,,,,,,,,XXL,,,,,HOD0222,0.0,shopify,3,deny,manual,1160.00,2320.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vaighai-dupatta,Vaighai dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> Antique Moss</span></p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Antique Moss, Price_1K to 2K, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0542,0.0,shopify,2,deny,manual,800.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof1_cd62750a-767b-4b40-9d0e-87e51faef094.png?v=1625690301,1,Vaighai dupatta,false,Buy Vaighai dupatta | HODD21-008 | House of Dhaaga Official,Shop online Vaighai dupatta | HODD21-008 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
vaighai-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof2_1_c7975017-b6ff-4a33-827b-a60c13e80bd3.png?v=1641708730,2,,,,,,,,,,,,,,,,,,,,,,
vaighai-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof8_1_157f660c-c045-4121-90e7-3576061083cb.png?v=1641708730,3,,,,,,,,,,,,,,,,,,,,,,
vaighai-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof9_1_fe72a366-f9ce-4494-a7fd-153fa7ce87b5.png?v=1641708730,4,,,,,,,,,,,,,,,,,,,,,,
vaighai-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof10_1.png?v=1641708730,5,,,,,,,,,,,,,,,,,,,,,,
vellar-dupatta,Vellar dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> Blue</span></p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Blue, Price_1K to 2K, Sale, Style_Kota Doriya",false,Title,Default Title,,,,,HOD0541,0.0,shopify,0,deny,manual,800.00,1150.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_844a7004-ddc5-4c6f-a958-53d5d1803f0c.png?v=1641709085,1,Vellar dupatta,false,Buy Vellar dupatta | HODD21-007 | House of Dhaaga Official,Shop online Vellar dupatta | HODD21-007 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,draft
vellar-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_1293f1df-e2ea-4cfc-aa89-6d25bec572fa.png?v=1641709160,2,,,,,,,,,,,,,,,,,,,,,,
vellar-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_ac210336-8469-4f8a-b380-85d5fce44f18.png?v=1641709160,3,,,,,,,,,,,,,,,,,,,,,,
vellar-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_0c59d537-a343-4858-bca9-ecee7c20c925.png?v=1641709160,4,,,,,,,,,,,,,,,,,,,,,,
tungabhadra-kurta,Tungabhadra Kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Grey</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*front open with buttons *3/4th sleeves *minimal gota work </span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0211</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Grey, Neck Type_V Neck, Price_1K to 2K, Sale, Style_A Line",true,Size,XS,,,,,HOD0211,0.0,shopify,2,deny,manual,1105.00,2210.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_1_e25aee2e-a869-486c-8d5c-3e332c7b497f.png?v=1641920465,1,Tungabhadra Kurta,false,Buy Tungabhadra Kurta | HODWK21-036 | House of Dhaaga Official,Shop online Tungabhadra Kurta | HODWK21-036 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
tungabhadra-kurta,,,,,,,,,S,,,,,HOD0212,0.0,shopify,5,deny,manual,1105.00,2210.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
tungabhadra-kurta,,,,,,,,,M,,,,,HOD0213,0.0,shopify,2,deny,manual,1105.00,2210.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
tungabhadra-kurta,,,,,,,,,L,,,,,HOD0214,0.0,shopify,2,deny,manual,1105.00,2210.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
tungabhadra-kurta,,,,,,,,,XL,,,,,HOD0215,0.0,shopify,4,deny,manual,1105.00,2210.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
tungabhadra-kurta,,,,,,,,,XXL,,,,,HOD0216,0.0,shopify,4,deny,manual,1105.00,2210.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
narmada-dupatta-1,Narmada dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Orange</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Orange, Price_1K to 2K, Style_Kota Doriya",false,Title,Default Title,,,,,HOD0540,0.0,shopify,1,deny,manual,800.00,1150.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_f90c29a8-602e-4249-aba3-92726921a09e.png?v=1641706285,1,Narmada dupatta,false,Buy Narmada dupatta | HODD21-006 | House of Dhaaga Official,Shop online Narmada dupatta | HODD21-006 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,draft
narmada-dupatta-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_1_acdd1ae0-9997-4c3f-9416-fe0aa566b1c8.png?v=1641706285,2,,,,,,,,,,,,,,,,,,,,,,
narmada-dupatta-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_1_474933f1-710e-40d1-9ee8-9476fdd04bf5.png?v=1641706285,3,,,,,,,,,,,,,,,,,,,,,,
narmada-dupatta-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_1.png?v=1641706285,4,,,,,,,,,,,,,,,,,,,,,,
chambal-dupatta,Chambal dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Blue</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Blue, Price_1K to 2K, Style_Kota Doriya",false,Title,Default Title,,,,,HOD0539,0.0,shopify,0,deny,manual,800.00,1200.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof1_e4e40cf2-f4a6-40a0-8f06-6acff4da108a.png?v=1625690334,1,Chambal dupatta,false,Buy Chambal dupatta | HODD21-005 | House of Dhaaga Official,Shop online Chambal dupatta | HODD21-005 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,draft
chambal-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof6_1.png?v=1641705842,2,,,,,,,,,,,,,,,,,,,,,,
chambal-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof7_1.png?v=1641705842,3,,,,,,,,,,,,,,,,,,,,,,
narmada-dupatta,Chaliyar Dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Orange</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Orange, Price_1K to 2K, Sale, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0538,0.0,shopify,5,deny,manual,800.00,1110.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_92347ac4-16ba-4283-90b7-365245454912.png?v=1641706055,1,Chaliyar Dupatta,false,Buy Chaliyar Dupatta | HODD21-004 | House of Dhaaga Official,Shop online Chaliyar Dupatta | HODD21-004 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
narmada-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_1_c275cec7-0752-47fd-8e1d-9ef38414bb41.png?v=1641706063,2,,,,,,,,,,,,,,,,,,,,,,
narmada-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_1_7459ccfd-6e91-4bb0-91b3-046754cfaa93.png?v=1641706063,3,,,,,,,,,,,,,,,,,,,,,,
pamba-kurta,Pamba Kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Orange</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*front open with buttons *3/4th sleeves *front open with 2 buttons</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0205</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Orange, Neck Type_V Neck, Price_1K to 2K, Sale, Style_A Line",true,Size,XS,,,,,HOD0205,0.0,shopify,5,deny,manual,1105.00,2210.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_9.png?v=1625687802,1,Pamba Kurta,false,Buy Pamba Kurta | HODWK21-035 | House of Dhaaga Official,Shop online Pamba Kurta | HODWK21-035 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
pamba-kurta,,,,,,,,,S,,,,,HOD0206,0.0,shopify,6,deny,manual,1105.00,2210.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_b17d579e-e5c1-47d6-b964-bc473d94c484.jpg?v=1641919152,2,,,,,,,,,,,,,,,,,,,kg,,,
pamba-kurta,,,,,,,,,M,,,,,HOD0207,0.0,shopify,9,deny,manual,1105.00,2210.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/8_f54dff9d-31b0-4b01-9666-43f162f669fe.jpg?v=1641919152,3,,,,,,,,,,,,,,,,,,,kg,,,
pamba-kurta,,,,,,,,,L,,,,,HOD0208,0.0,shopify,6,deny,manual,1105.00,2210.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/9_0de06003-9863-486d-8886-2a5bdf979bba.jpg?v=1641919152,4,,,,,,,,,,,,,,,,,,,kg,,,
pamba-kurta,,,,,,,,,XL,,,,,HOD0209,0.0,shopify,7,deny,manual,1105.00,2210.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_a4019e9e-2d4c-42ec-93d4-32c8cf755b8e.jpg?v=1641919152,5,,,,,,,,,,,,,,,,,,,kg,,,
pamba-kurta,,,,,,,,,XXL,,,,,HOD0210,0.0,shopify,5,deny,manual,1105.00,2210.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_af3c3052-e495-4651-ad47-decb7ce8f2cb.jpg?v=1641919152,6,,,,,,,,,,,,,,,,,,,kg,,,
pamba-kurta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_582ef51e-a7b6-4f25-a751-9694161836d5.jpg?v=1641919152,7,,,,,,,,,,,,,,,,,,,,,,
bhagirathi-dupatta,Bhagirathi dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong><span> </span>Peach</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong><span> </span>5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Peach, Price_1K to 2K, Sale, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0537,0.0,shopify,0,deny,manual,800.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_30e93bcb-9873-4235-a02f-6d394f4323ea.png?v=1625690172,1,Bhagirathi dupatta,false,Buy Bhagirathi dupatta | HODD21-003 | House of Dhaaga Official,Shop online Bhagirathi dupatta | HODD21-003 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
bhagirathi-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2.png?v=1641705129,2,,,,,,,,,,,,,,,,,,,,,,
bhagirathi-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_fe9a8e70-658a-44ea-b832-f82cfdc1bf25.png?v=1641705129,3,,,,,,,,,,,,,,,,,,,,,,
betwa-dupatta,Betwa dupatta,"<p data-mce-fragment=""1"">Kota doriya dupatta<br></p>
<p data-mce-fragment=""1""><strong>Fabric:</strong> K<span data-mce-fragment=""1"">ota Doriya</span></p>
<p data-mce-fragment=""1""><strong>Color:</strong> White/Blue</p>
<p data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</p>",House Of Dhaaga,,Dupatta,"Category_Dupatta, Category_Women, Collection_Nadiyan Kinare, Color_Blue, Color_White, Price_1K to 2K, Sale, Style_Kota Doriya",true,Title,Default Title,,,,,HOD0536,0.0,shopify,3,deny,manual,800.00,1150.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof1.png?v=1625690209,1,Betwa dupatta,false,Buy Betwa dupatta | HODD21-002 | House of Dhaaga Official,Shop online Betwa dupatta | HODD21-002 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
betwa-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof2_1.png?v=1641705189,2,,,,,,,,,,,,,,,,,,,,,,
betwa-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof3_1.png?v=1641705190,3,,,,,,,,,,,,,,,,,,,,,,
betwa-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/Copyof4_1.png?v=1641705190,4,,,,,,,,,,,,,,,,,,,,,,
